count_id,line,species_id,site_code,liana,count
14987,5,7334,BELEM,,1.0
14988,9,7334,BELEM,,1.0
14989,4,7341,BELEM,,1.0
14990,2,7622,BELEM,l,2.0
14991,3,7622,BELEM,l,3.0
14992,4,7622,BELEM,l,1.0
14993,5,7622,BELEM,l,1.0
14994,6,7622,BELEM,l,1.0
14995,7,7622,BELEM,l,1.0
14996,6,7629,BELEM,l,1.0
14997,9,7887,BELEM,,1.0
14998,5,8650,BELEM,,1.0
14999,10,8650,BELEM,,1.0
15000,8,8663,BELEM,,1.0
15001,2,8899,BELEM,,2.0
15002,3,8899,BELEM,,1.0
15003,3,8915,BELEM,,1.0
15004,5,8956,BELEM,,2.0
15005,7,8956,BELEM,,1.0
15006,1,8963,BELEM,,1.0
15007,1,8971,BELEM,,1.0
15008,7,8978,BELEM,,1.0
15009,3,9090,BELEM,,1.0
15010,5,9275,BELEM,,1.0
15011,6,9275,BELEM,,2.0
15012,9,9275,BELEM,,1.0
15013,10,9275,BELEM,,2.0
15014,8,9276,BELEM,,1.0
15015,6,9280,BELEM,,1.0
15016,2,9383,BELEM,,1.0
15017,1,9676,BELEM,,1.0
15018,2,9743,BELEM,,1.0
15019,3,9743,BELEM,,1.0
15020,6,9751,BELEM,,4.0
15021,8,9751,BELEM,,1.0
15022,9,9751,BELEM,,1.0
15023,10,9751,BELEM,,4.0
15024,,2,BELEM,,
15025,4,294,BORACEIA,,1.0
15026,8,517,BORACEIA,,1.0
15027,4,853,BORACEIA,,1.0
15028,9,908,BORACEIA,,1.0
15029,1,1023,BORACEIA,,6.0
15030,2,1023,BORACEIA,,8.0
15031,2,1023,BORACEIA,,4.0
15032,3,1023,BORACEIA,,2.0
15033,4,1023,BORACEIA,,4.0
15034,5,1023,BORACEIA,,9.0
15035,6,1023,BORACEIA,,3.0
15036,7,1023,BORACEIA,,12.0
15037,8,1023,BORACEIA,,9.0
15038,9,1023,BORACEIA,,6.0
15039,10,1023,BORACEIA,,9.0
15040,1,1039,BORACEIA,,1.0
15041,3,1039,BORACEIA,,4.0
15042,4,1039,BORACEIA,,4.0
15043,5,1039,BORACEIA,,6.0
15044,8,1039,BORACEIA,,2.0
15045,9,1039,BORACEIA,,4.0
15046,1,1219,BORACEIA,h,1.0
15047,2,1219,BORACEIA,h,1.0
15048,4,1219,BORACEIA,h,1.0
15049,5,1219,BORACEIA,h,5.0
15050,6,1219,BORACEIA,h,1.0
15051,7,1219,BORACEIA,h,1.0
15052,7,1219,BORACEIA,h,1.0
15053,6,1277,BORACEIA,l,1.0
15054,7,1277,BORACEIA,l,1.0
15055,2,1310,BORACEIA,,1.0
15056,5,1321,BORACEIA,l,1.0
15057,8,1436,BORACEIA,l,1.0
15058,9,1436,BORACEIA,l,1.0
15059,1,1477,BORACEIA,,1.0
15060,2,1491,BORACEIA,l,1.0
15061,6,1491,BORACEIA,l,1.0
15062,10,1491,BORACEIA,l,1.0
15063,4,1646,BORACEIA,,1.0
15064,5,1646,BORACEIA,,2.0
15065,6,1646,BORACEIA,,1.0
15066,8,1646,BORACEIA,,3.0
15067,9,1646,BORACEIA,,1.0
15068,10,1646,BORACEIA,,3.0
15069,10,1743,BORACEIA,,1.0
15070,2,1748,BORACEIA,,1.0
15071,7,1748,BORACEIA,,1.0
15072,10,1911,BORACEIA,,1.0
15073,6,2240,BORACEIA,l,1.0
15074,3,2249,BORACEIA,l,1.0
15075,9,2380,BORACEIA,,1.0
15076,10,2380,BORACEIA,,1.0
15077,9,2391,BORACEIA,,1.0
15078,10,2391,BORACEIA,,1.0
15079,1,2532,BORACEIA,h,1.0
15080,3,2634,BORACEIA,,2.0
15081,6,2634,BORACEIA,,1.0
15082,7,2634,BORACEIA,,1.0
15083,7,2834,BORACEIA,l,1.0
15084,2,2914,BORACEIA,,1.0
15085,2,2931,BORACEIA,,2.0
15086,7,2931,BORACEIA,,1.0
15087,5,3288,BORACEIA,,1.0
15088,1,3427,BORACEIA,,1.0
15089,9,3427,BORACEIA,,1.0
15090,3,3635,BORACEIA,,1.0
15091,2,3942,BORACEIA,l,1.0
15092,3,3942,BORACEIA,l,1.0
15093,8,3942,BORACEIA,l,1.0
15094,10,3942,BORACEIA,l,1.0
15095,4,4208,BORACEIA,,1.0
15096,6,4208,BORACEIA,,2.0
15097,2,4212,BORACEIA,,1.0
15098,1,4237,BORACEIA,,1.0
15099,8,4256,BORACEIA,,2.0
15100,6,4272,BORACEIA,,1.0
15101,9,4272,BORACEIA,,1.0
15102,6,4322,BORACEIA,l,1.0
15103,9,4322,BORACEIA,l,1.0
15104,7,4323,BORACEIA,l,1.0
15105,10,4940,BORACEIA,,1.0
15106,2,4981,BORACEIA,,1.0
15107,8,5154,BORACEIA,,1.0
15108,1,5282,BORACEIA,,1.0
15109,2,5282,BORACEIA,,1.0
15110,7,5283,BORACEIA,,1.0
15111,10,5283,BORACEIA,,1.0
15112,2,5293,BORACEIA,,1.0
15113,3,5294,BORACEIA,,1.0
15114,5,5294,BORACEIA,,1.0
15115,6,5294,BORACEIA,,1.0
15116,3,5295,BORACEIA,,1.0
15117,2,5296,BORACEIA,,1.0
15118,6,5296,BORACEIA,,1.0
15119,7,5296,BORACEIA,,1.0
15120,8,5296,BORACEIA,,1.0
15121,8,5296,BORACEIA,,1.0
15122,3,5297,BORACEIA,,1.0
15123,8,5297,BORACEIA,,2.0
15124,9,5297,BORACEIA,,1.0
15125,8,5298,BORACEIA,,1.0
15126,10,5298,BORACEIA,,1.0
15127,9,5299,BORACEIA,,1.0
15128,9,5300,BORACEIA,,1.0
15129,3,5375,BORACEIA,,1.0
15130,3,5375,BORACEIA,,2.0
15131,4,5375,BORACEIA,,2.0
15132,5,5375,BORACEIA,,1.0
15133,6,5375,BORACEIA,,1.0
15134,9,5375,BORACEIA,,1.0
15135,10,5375,BORACEIA,,1.0
15136,5,5712,BORACEIA,l,1.0
15137,7,5713,BORACEIA,l,1.0
15138,10,5917,BORACEIA,,1.0
15139,1,6036,BORACEIA,,2.0
15140,4,6036,BORACEIA,,2.0
15141,7,6036,BORACEIA,,1.0
15142,5,6111,BORACEIA,,1.0
15143,10,6222,BORACEIA,l,1.0
15144,3,6276,BORACEIA,l,1.0
15145,9,6277,BORACEIA,l,1.0
15146,1,6326,BORACEIA,,2.0
15147,2,6326,BORACEIA,,1.0
15148,3,6326,BORACEIA,,1.0
15149,5,6326,BORACEIA,,1.0
15150,7,6326,BORACEIA,,1.0
15151,6,6327,BORACEIA,,1.0
15152,2,6328,BORACEIA,,2.0
15153,3,6328,BORACEIA,,1.0
15154,5,6328,BORACEIA,,1.0
15155,6,6328,BORACEIA,,1.0
15156,7,6328,BORACEIA,l,1.0
15157,8,6328,BORACEIA,,5.0
15158,10,6328,BORACEIA,,1.0
15159,9,6329,BORACEIA,,1.0
15160,1,6466,BORACEIA,h,1.0
15161,8,6869,BORACEIA,,1.0
15162,10,6869,BORACEIA,,1.0
15163,3,6888,BORACEIA,,1.0
15164,9,6888,BORACEIA,,1.0
15165,3,6924,BORACEIA,,1.0
15166,4,6925,BORACEIA,,1.0
15167,8,6925,BORACEIA,,1.0
15168,2,6932,BORACEIA,,1.0
15169,1,7108,BORACEIA,,1.0
15170,2,7108,BORACEIA,,3.0
15171,3,7108,BORACEIA,,1.0
15172,5,7108,BORACEIA,,1.0
15173,7,7108,BORACEIA,,1.0
15174,8,7108,BORACEIA,,1.0
15175,1,7113,BORACEIA,,2.0
15176,2,7113,BORACEIA,,2.0
15177,7,7113,BORACEIA,,1.0
15178,4,7114,BORACEIA,,1.0
15179,5,7115,BORACEIA,,1.0
15180,5,7116,BORACEIA,,2.0
15181,5,7117,BORACEIA,,1.0
15182,5,7118,BORACEIA,,1.0
15183,4,7119,BORACEIA,,1.0
15184,6,7119,BORACEIA,,1.0
15185,6,7120,BORACEIA,,1.0
15186,8,7120,BORACEIA,,1.0
15187,10,7120,BORACEIA,,1.0
15188,6,7121,BORACEIA,,2.0
15189,7,7121,BORACEIA,,1.0
15190,8,7121,BORACEIA,,2.0
15191,9,7121,BORACEIA,,2.0
15192,10,7121,BORACEIA,,1.0
15193,6,7122,BORACEIA,,1.0
15194,7,7122,BORACEIA,,1.0
15195,8,7122,BORACEIA,,1.0
15196,6,7123,BORACEIA,,1.0
15197,2,7124,BORACEIA,,1.0
15198,6,7125,BORACEIA,,1.0
15199,7,7126,BORACEIA,,1.0
15200,7,7127,BORACEIA,,1.0
15201,8,7128,BORACEIA,,1.0
15202,2,7129,BORACEIA,,2.0
15203,6,7129,BORACEIA,,2.0
15204,9,7129,BORACEIA,,1.0
15205,2,7130,BORACEIA,,1.0
15206,2,7131,BORACEIA,,1.0
15207,7,7131,BORACEIA,,1.0
15208,3,7132,BORACEIA,,1.0
15209,3,7133,BORACEIA,,1.0
15210,9,7133,BORACEIA,,1.0
15211,4,7134,BORACEIA,,1.0
15212,5,7134,BORACEIA,,1.0
15213,4,7135,BORACEIA,,1.0
15214,9,7135,BORACEIA,,1.0
15215,10,7135,BORACEIA,,2.0
15216,3,7139,BORACEIA,,2.0
15217,8,7139,BORACEIA,,1.0
15218,2,7140,BORACEIA,,1.0
15219,10,7140,BORACEIA,,1.0
15220,3,7167,BORACEIA,,1.0
15221,4,7168,BORACEIA,,1.0
15222,4,7168,BORACEIA,,1.0
15223,1,7197,BORACEIA,,1.0
15224,4,7197,BORACEIA,,2.0
15225,10,7197,BORACEIA,,1.0
15226,3,7249,BORACEIA,,3.0
15227,4,7249,BORACEIA,,1.0
15228,6,7249,BORACEIA,,1.0
15229,7,7249,BORACEIA,,2.0
15230,8,7249,BORACEIA,,1.0
15231,10,7249,BORACEIA,,3.0
15232,1,7250,BORACEIA,,2.0
15233,2,7250,BORACEIA,,1.0
15234,5,7250,BORACEIA,,1.0
15235,6,7250,BORACEIA,,1.0
15236,8,7250,BORACEIA,,1.0
15237,2,7311,BORACEIA,,1.0
15238,3,7311,BORACEIA,,1.0
15239,9,7311,BORACEIA,,2.0
15240,10,7311,BORACEIA,,1.0
15241,2,7486,BORACEIA,l,2.0
15242,7,7546,BORACEIA,,1.0
15243,2,7583,BORACEIA,l,2.0
15244,1,7660,BORACEIA,,1.0
15245,5,7722,BORACEIA,,1.0
15246,4,7740,BORACEIA,,1.0
15247,8,7887,BORACEIA,,1.0
15248,9,7887,BORACEIA,,2.0
15249,1,7903,BORACEIA,,4.0
15250,2,7903,BORACEIA,,2.0
15251,3,7903,BORACEIA,,1.0
15252,4,7903,BORACEIA,,4.0
15253,5,7903,BORACEIA,,4.0
15254,7,7903,BORACEIA,,4.0
15255,10,7903,BORACEIA,,1.0
15256,2,8039,BORACEIA,,1.0
15257,10,8039,BORACEIA,,1.0
15258,8,8040,BORACEIA,,1.0
15259,5,8082,BORACEIA,,1.0
15260,9,8229,BORACEIA,,1.0
15261,3,8267,BORACEIA,,1.0
15262,5,8267,BORACEIA,,1.0
15263,9,8267,BORACEIA,,1.0
15264,1,8288,BORACEIA,,10.0
15265,2,8288,BORACEIA,,5.0
15266,3,8288,BORACEIA,,5.0
15267,4,8288,BORACEIA,,3.0
15268,5,8288,BORACEIA,,4.0
15269,6,8288,BORACEIA,,5.0
15270,7,8288,BORACEIA,,1.0
15271,8,8288,BORACEIA,,2.0
15272,9,8288,BORACEIA,,1.0
15273,10,8288,BORACEIA,,4.0
15274,7,8597,BORACEIA,,1.0
15275,3,8651,BORACEIA,,1.0
15276,7,8654,BORACEIA,,1.0
15277,8,8719,BORACEIA,l,1.0
15278,9,8719,BORACEIA,l,1.0
15279,3,8725,BORACEIA,l,1.0
15280,6,8725,BORACEIA,l,1.0
15281,8,8725,BORACEIA,l,2.0
15282,9,8725,BORACEIA,l,1.0
15283,1,8842,BORACEIA,,1.0
15284,2,8842,BORACEIA,,3.0
15285,5,8917,BORACEIA,,1.0
15286,9,8917,BORACEIA,,1.0
15287,1,8984,BORACEIA,,1.0
15288,8,8984,BORACEIA,,1.0
15289,10,9367,BORACEIA,,1.0
15290,3,182,CALIMA,,1.0
15291,4,182,CALIMA,,1.0
15292,5,182,CALIMA,,2.0
15293,7,185,CALIMA,,1.0
15294,6,230,CALIMA,,1.0
15295,5,230,CALIMA,,1.0
15296,3,293,CALIMA,,1.0
15297,3,302,CALIMA,,1.0
15298,6,303,CALIMA,,1.0
15299,7,304,CALIMA,,2.0
15300,10,305,CALIMA,,1.0
15301,2,319,CALIMA,,1.0
15302,6,322,CALIMA,,1.0
15303,8,323,CALIMA,,1.0
15304,4,388,CALIMA,,2.0
15305,9,388,CALIMA,,1.0
15306,10,388,CALIMA,,1.0
15307,5,413,CALIMA,,1.0
15308,10,413,CALIMA,,2.0
15309,9,452,CALIMA,,1.0
15310,2,454,CALIMA,,1.0
15311,9,508,CALIMA,,1.0
15312,9,520,CALIMA,,1.0
15313,10,520,CALIMA,,1.0
15314,1,544,CALIMA,,1.0
15315,7,544,CALIMA,,1.0
15316,5,664,CALIMA,,1.0
15317,1,666,CALIMA,,1.0
15318,2,690,CALIMA,,1.0
15319,7,722,CALIMA,,1.0
15320,7,736,CALIMA,l,1.0
15321,3,806,CALIMA,h,1.0
15322,4,806,CALIMA,h,1.0
15323,5,807,CALIMA,h,1.0
15324,4,808,CALIMA,h,1.0
15325,6,808,CALIMA,h,1.0
15326,7,808,CALIMA,h,1.0
15327,4,840,CALIMA,h,1.0
15328,1,944,CALIMA,,1.0
15329,8,944,CALIMA,,1.0
15330,9,944,CALIMA,,1.0
15331,8,957,CALIMA,,1.0
15332,1,960,CALIMA,,1.0
15333,6,961,CALIMA,,1.0
15334,7,981,CALIMA,,1.0
15335,9,981,CALIMA,,1.0
15336,4,1024,CALIMA,,1.0
15337,5,1024,CALIMA,,2.0
15338,9,1024,CALIMA,,1.0
15339,1,1045,CALIMA,,1.0
15340,9,1046,CALIMA,,2.0
15341,9,1063,CALIMA,,1.0
15342,10,1063,CALIMA,,1.0
15343,3,1066,CALIMA,,1.0
15344,4,1066,CALIMA,,2.0
15345,7,1083,CALIMA,,1.0
15346,9,1083,CALIMA,,1.0
15347,5,1089,CALIMA,,2.0
15348,8,1089,CALIMA,,1.0
15349,2,1097,CALIMA,,1.0
15350,4,1097,CALIMA,,1.0
15351,4,1097,CALIMA,,1.0
15352,5,1097,CALIMA,,1.0
15353,7,1097,CALIMA,,1.0
15354,9,1097,CALIMA,,1.0
15355,1,1103,CALIMA,,2.0
15356,2,1103,CALIMA,,1.0
15357,1,1107,CALIMA,,2.0
15358,3,1107,CALIMA,,2.0
15359,4,1107,CALIMA,,2.0
15360,6,1107,CALIMA,,2.0
15361,7,1107,CALIMA,,2.0
15362,9,1107,CALIMA,,1.0
15363,10,1107,CALIMA,,1.0
15364,10,1117,CALIMA,,1.0
15365,1,1160,CALIMA,,1.0
15366,3,1160,CALIMA,,1.0
15367,4,1160,CALIMA,,1.0
15368,5,1160,CALIMA,,1.0
15369,6,1160,CALIMA,,1.0
15370,9,1160,CALIMA,,1.0
15371,10,1160,CALIMA,,1.0
15372,10,1171,CALIMA,,1.0
15373,1,1174,CALIMA,,1.0
15374,7,1568,CALIMA,l,1.0
15375,2,1653,CALIMA,,1.0
15376,3,1653,CALIMA,,1.0
15377,4,1653,CALIMA,,1.0
15378,5,1653,CALIMA,,1.0
15379,6,1653,CALIMA,,1.0
15380,10,1653,CALIMA,,1.0
15381,10,1664,CALIMA,,1.0
15382,9,1679,CALIMA,,1.0
15383,7,1689,CALIMA,,1.0
15384,4,1739,CALIMA,,1.0
15385,7,1845,CALIMA,,1.0
15386,1,1873,CALIMA,,1.0
15387,5,1873,CALIMA,,1.0
15388,6,1873,CALIMA,,1.0
15389,7,1898,CALIMA,,1.0
15390,10,1902,CALIMA,,1.0
15391,8,1903,CALIMA,,1.0
15392,10,1972,CALIMA,,1.0
15393,5,2092,CALIMA,,1.0
15394,8,2161,CALIMA,,1.0
15395,1,2202,CALIMA,l,1.0
15396,1,2299,CALIMA,l,1.0
15397,5,2329,CALIMA,l,1.0
15398,9,2330,CALIMA,l,1.0
15399,3,2331,CALIMA,l,1.0
15400,4,2360,CALIMA,,1.0
15401,6,2422,CALIMA,,2.0
15402,4,2433,CALIMA,,1.0
15403,6,2434,CALIMA,,1.0
15404,1,2444,CALIMA,,1.0
15405,4,2444,CALIMA,,1.0
15406,9,2453,CALIMA,,1.0
15407,2,2454,CALIMA,,1.0
15408,2,2486,CALIMA,,1.0
15409,10,2486,CALIMA,,1.0
15410,1,2516,CALIMA,h,1.0
15411,2,2529,CALIMA,h,1.0
15412,7,2546,CALIMA,h,1.0
15413,2,2554,CALIMA,h,1.0
15414,4,2565,CALIMA,,1.0
15415,6,2565,CALIMA,,1.0
15416,7,2565,CALIMA,,1.0
15417,8,2565,CALIMA,,1.0
15418,3,2606,CALIMA,,1.0
15419,8,2614,CALIMA,,1.0
15420,5,2630,CALIMA,,1.0
15421,3,2633,CALIMA,,2.0
15422,2,2638,CALIMA,,1.0
15423,9,2638,CALIMA,,1.0
15424,10,2638,CALIMA,,1.0
15425,2,2646,CALIMA,,1.0
15426,3,2646,CALIMA,,1.0
15427,1,2648,CALIMA,,1.0
15428,2,2648,CALIMA,,1.0
15429,5,2654,CALIMA,,1.0
15430,9,2654,CALIMA,,1.0
15431,2,2655,CALIMA,,1.0
15432,9,2655,CALIMA,,2.0
15433,4,2986,CALIMA,h,1.0
15434,4,2995,CALIMA,h,1.0
15435,1,3021,CALIMA,l,1.0
15436,4,3036,CALIMA,l,1.0
15437,8,3060,CALIMA,l,1.0
15438,1,3077,CALIMA,l,1.0
15439,10,3077,CALIMA,l,1.0
15440,4,3078,CALIMA,l,1.0
15441,2,3086,CALIMA,l,1.0
15442,4,3087,CALIMA,l,1.0
15443,5,3087,CALIMA,l,1.0
15444,8,3185,CALIMA,,1.0
15445,8,3275,CALIMA,,1.0
15446,8,3313,CALIMA,l,1.0
15447,5,3316,CALIMA,h,1.0
15448,8,3371,CALIMA,,1.0
15449,6,3409,CALIMA,,1.0
15450,7,3409,CALIMA,,1.0
15451,3,3671,CALIMA,,1.0
15452,6,3671,CALIMA,,1.0
15453,1,3675,CALIMA,,3.0
15454,4,3675,CALIMA,,3.0
15455,5,3675,CALIMA,,2.0
15456,6,3675,CALIMA,,1.0
15457,7,3675,CALIMA,,2.0
15458,7,3675,CALIMA,,1.0
15459,8,3675,CALIMA,,1.0
15460,8,3675,CALIMA,,1.0
15461,9,3675,CALIMA,,3.0
15462,9,3675,CALIMA,,1.0
15463,1,3741,CALIMA,,1.0
15464,3,3741,CALIMA,,1.0
15465,5,3741,CALIMA,,1.0
15466,7,3741,CALIMA,,1.0
15467,8,3741,CALIMA,,1.0
15468,10,3741,CALIMA,,1.0
15469,5,3769,CALIMA,,1.0
15470,6,3769,CALIMA,,1.0
15471,8,3769,CALIMA,,1.0
15472,10,3769,CALIMA,,2.0
15473,5,3773,CALIMA,,2.0
15474,3,3814,CALIMA,,1.0
15475,1,3942,CALIMA,l,1.0
15476,5,3942,CALIMA,l,1.0
15477,2,4109,CALIMA,,1.0
15478,9,4251,CALIMA,,1.0
15479,10,4263,CALIMA,,1.0
15480,5,4264,CALIMA,,1.0
15481,7,4264,CALIMA,,2.0
15482,9,4264,CALIMA,,1.0
15483,1,4374,CALIMA,,1.0
15484,8,4374,CALIMA,,1.0
15485,9,4376,CALIMA,,1.0
15486,7,4377,CALIMA,,2.0
15487,1,4382,CALIMA,,3.0
15488,4,4487,CALIMA,,1.0
15489,4,4505,CALIMA,,1.0
15490,8,4506,CALIMA,,1.0
15491,2,4585,CALIMA,,1.0
15492,6,4601,CALIMA,,1.0
15493,6,4602,CALIMA,,1.0
15494,10,4603,CALIMA,,1.0
15495,2,4612,CALIMA,,1.0
15496,9,4842,CALIMA,,1.0
15497,1,4855,CALIMA,,1.0
15498,6,4855,CALIMA,,1.0
15499,8,4855,CALIMA,,1.0
15500,7,4889,CALIMA,h,1.0
15501,8,4900,CALIMA,l,1.0
15502,4,4943,CALIMA,,1.0
15503,1,4952,CALIMA,,1.0
15504,6,4984,CALIMA,,1.0
15505,2,5166,CALIMA,,1.0
15506,1,5282,CALIMA,,2.0
15507,2,5293,CALIMA,,1.0
15508,2,5294,CALIMA,,1.0
15509,4,5295,CALIMA,,1.0
15510,9,5296,CALIMA,,1.0
15511,7,5297,CALIMA,,2.0
15512,7,5298,CALIMA,,1.0
15513,5,5375,CALIMA,,1.0
15514,9,5428,CALIMA,,1.0
15515,2,5488,CALIMA,,1.0
15516,5,5490,CALIMA,,1.0
15517,8,5491,CALIMA,,1.0
15518,7,5492,CALIMA,,1.0
15519,10,5493,CALIMA,,2.0
15520,2,5498,CALIMA,,1.0
15521,7,5498,CALIMA,,1.0
15522,7,5498,CALIMA,,1.0
15523,1,5503,CALIMA,,1.0
15524,2,5503,CALIMA,,1.0
15525,5,5503,CALIMA,,1.0
15526,6,5503,CALIMA,,1.0
15527,7,5503,CALIMA,,2.0
15528,7,5505,CALIMA,,1.0
15529,3,5528,CALIMA,,2.0
15530,4,5540,CALIMA,,1.0
15531,6,5576,CALIMA,,1.0
15532,1,5626,CALIMA,l,1.0
15533,5,5629,CALIMA,,1.0
15534,4,5633,CALIMA,l,1.0
15535,4,5635,CALIMA,l,1.0
15536,7,5635,CALIMA,l,1.0
15537,9,5635,CALIMA,l,1.0
15538,10,5635,CALIMA,l,1.0
15539,8,5666,CALIMA,,1.0
15540,3,5712,CALIMA,l,1.0
15541,6,5776,CALIMA,h,1.0
15542,10,5777,CALIMA,l,1.0
15543,2,5782,CALIMA,h,1.0
15544,8,5799,CALIMA,l,1.0
15545,3,5830,CALIMA,,1.0
15546,6,5830,CALIMA,,1.0
15547,9,5830,CALIMA,,2.0
15548,4,5845,CALIMA,,1.0
15549,4,5849,CALIMA,,1.0
15550,5,5850,CALIMA,l,1.0
15551,5,5852,CALIMA,h,1.0
15552,6,5853,CALIMA,,1.0
15553,9,5854,CALIMA,,1.0
15554,7,5855,CALIMA,,2.0
15555,3,5890,CALIMA,,1.0
15556,7,5890,CALIMA,,1.0
15557,3,5944,CALIMA,,1.0
15558,5,5944,CALIMA,,1.0
15559,8,5944,CALIMA,,1.0
15560,9,5944,CALIMA,,1.0
15561,10,5944,CALIMA,,1.0
15562,1,5953,CALIMA,,1.0
15563,2,5953,CALIMA,,1.0
15564,6,5953,CALIMA,,1.0
15565,8,5953,CALIMA,,2.0
15566,9,5953,CALIMA,,1.0
15567,2,5968,CALIMA,,2.0
15568,9,5968,CALIMA,,1.0
15569,10,5999,CALIMA,l,1.0
15570,1,6001,CALIMA,h,1.0
15571,7,6001,CALIMA,h,1.0
15572,2,6002,CALIMA,h,1.0
15573,4,6003,CALIMA,h,1.0
15574,6,6038,CALIMA,,1.0
15575,9,6038,CALIMA,,1.0
15576,1,6197,CALIMA,,1.0
15577,1,6340,CALIMA,,2.0
15578,8,6340,CALIMA,,2.0
15579,9,6340,CALIMA,,1.0
15580,10,6340,CALIMA,,1.0
15581,2,6348,CALIMA,,1.0
15582,2,6407,CALIMA,,1.0
15583,10,6519,CALIMA,,1.0
15584,10,6521,CALIMA,,1.0
15585,1,6532,CALIMA,,1.0
15586,8,6541,CALIMA,,1.0
15587,10,6607,CALIMA,,1.0
15588,10,6607,CALIMA,,1.0
15589,8,6715,CALIMA,,2.0
15590,10,6752,CALIMA,,1.0
15591,1,6757,CALIMA,,1.0
15592,4,6757,CALIMA,,1.0
15593,8,6757,CALIMA,,1.0
15594,8,6764,CALIMA,,1.0
15595,4,6802,CALIMA,,1.0
15596,3,6808,CALIMA,,1.0
15597,6,6808,CALIMA,,1.0
15598,8,6809,CALIMA,,1.0
15599,10,6809,CALIMA,,1.0
15600,3,6823,CALIMA,,1.0
15601,5,6823,CALIMA,,1.0
15602,8,6833,CALIMA,,2.0
15603,9,6884,CALIMA,,2.0
15604,5,6888,CALIMA,,1.0
15605,9,6888,CALIMA,,1.0
15606,10,6888,CALIMA,,1.0
15607,1,6913,CALIMA,,1.0
15608,3,6913,CALIMA,,1.0
15609,3,7057,CALIMA,,1.0
15610,6,7057,CALIMA,,1.0
15611,2,7113,CALIMA,,2.0
15612,5,7113,CALIMA,,1.0
15613,2,7124,CALIMA,,1.0
15614,7,7129,CALIMA,,1.0
15615,10,7130,CALIMA,,1.0
15616,4,7131,CALIMA,,1.0
15617,4,7131,CALIMA,,1.0
15618,5,7131,CALIMA,,1.0
15619,10,7167,CALIMA,,1.0
15620,1,7179,CALIMA,,1.0
15621,2,7262,CALIMA,,1.0
15622,7,7262,CALIMA,,1.0
15623,8,7327,CALIMA,,1.0
15624,3,7334,CALIMA,,1.0
15625,1,7450,CALIMA,l,1.0
15626,1,7654,CALIMA,l,1.0
15627,3,7654,CALIMA,l,1.0
15628,5,7721,CALIMA,,1.0
15629,9,7733,CALIMA,,1.0
15630,7,7742,CALIMA,l,1.0
15631,1,7813,CALIMA,,1.0
15632,3,7813,CALIMA,,1.0
15633,5,7813,CALIMA,,1.0
15634,7,7885,CALIMA,,1.0
15635,5,7887,CALIMA,,1.0
15636,6,7953,CALIMA,l,1.0
15637,9,7985,CALIMA,,1.0
15638,10,7986,CALIMA,,1.0
15639,2,8035,CALIMA,,3.0
15640,5,8035,CALIMA,,3.0
15641,6,8035,CALIMA,,3.0
15642,1,8036,CALIMA,,2.0
15643,3,8036,CALIMA,,1.0
15644,4,8036,CALIMA,,1.0
15645,4,8036,CALIMA,,1.0
15646,5,8036,CALIMA,,1.0
15647,6,8036,CALIMA,,2.0
15648,6,8036,CALIMA,,1.0
15649,9,8036,CALIMA,,4.0
15650,9,8036,CALIMA,,1.0
15651,10,8036,CALIMA,,1.0
15652,1,8039,CALIMA,,2.0
15653,2,8042,CALIMA,,1.0
15654,3,8042,CALIMA,,1.0
15655,4,8042,CALIMA,,1.0
15656,8,8042,CALIMA,,1.0
15657,10,8043,CALIMA,,1.0
15658,2,8044,CALIMA,,1.0
15659,3,8044,CALIMA,,1.0
15660,1,8050,CALIMA,,2.0
15661,2,8050,CALIMA,,3.0
15662,5,8050,CALIMA,,3.0
15663,6,8050,CALIMA,,3.0
15664,7,8053,CALIMA,,2.0
15665,10,8053,CALIMA,,1.0
15666,1,8137,CALIMA,,1.0
15667,4,8137,CALIMA,,1.0
15668,7,8138,CALIMA,,1.0
15669,1,8229,CALIMA,,1.0
15670,5,8229,CALIMA,,1.0
15671,9,8229,CALIMA,,1.0
15672,2,8267,CALIMA,,1.0
15673,3,8268,CALIMA,,1.0
15674,10,8268,CALIMA,,1.0
15675,8,8269,CALIMA,,1.0
15676,10,8270,CALIMA,,1.0
15677,3,8271,CALIMA,,1.0
15678,10,8271,CALIMA,,1.0
15679,6,8347,CALIMA,h,1.0
15680,5,8453,CALIMA,,2.0
15681,8,8453,CALIMA,,1.0
15682,5,8557,CALIMA,,1.0
15683,1,8833,CALIMA,,1.0
15684,1,8864,CALIMA,,1.0
15685,2,8864,CALIMA,,1.0
15686,2,8864,CALIMA,,1.0
15687,4,8864,CALIMA,,1.0
15688,5,8864,CALIMA,,1.0
15689,7,8864,CALIMA,,1.0
15690,9,8864,CALIMA,,1.0
15691,10,8864,CALIMA,,1.0
15692,8,8878,CALIMA,,1.0
15693,7,8910,CALIMA,,3.0
15694,10,8910,CALIMA,,1.0
15695,1,8955,CALIMA,,1.0
15696,3,8955,CALIMA,,1.0
15697,5,8955,CALIMA,,1.0
15698,9,8955,CALIMA,,1.0
15699,10,8955,CALIMA,,2.0
15700,7,8962,CALIMA,,1.0
15701,10,8962,CALIMA,,1.0
15702,5,8966,CALIMA,,1.0
15703,7,8966,CALIMA,,1.0
15704,7,8966,CALIMA,,1.0
15705,8,8966,CALIMA,,1.0
15706,9,8966,CALIMA,,1.0
15707,10,8966,CALIMA,,1.0
